(-65,37,198)
(-67,33,198)
(-71,33,188)
(-72,38,187)
(-67,35,186)
(-81,37,194)
(-66,26,187)
(-66,36,189)
(-73,39,194)
(-67,19,194)
(-72,32,195)
(-73,37,202)
(-69,27,184)
(-74,34,185)
(-74,32,199)
(-76,28,185)
(-95,29,182)
(-92,32,185)
(-102,26,189)
(-100,28,179)
(-99,27,178)
(-114,32,179)
(-115,29,170)
(-108,32,177)
(-105,27,176)
(-102,38,177)
(-107,39,186)
(-104,38,173)
(-88,38,183)
(-94,30,179)
(-97,35,174)
(-98,48,185)
(-104,48,183)
(-105,43,182)
(-96,46,173)
(-110,42,181)
(-141,53,156)
(-171,63,126)
(-197,61,80)
(-211,59,48)
(-222,56,9)
(-215,53,-19)
(-211,59,-53)
(-213,53,-49)
(-221,55,-57)
(-211,47,-55)
(-206,44,-58)
(-204,54,-64)
(-215,57,-33)
(-217,57,34)
(-204,66,75)
(-164,66,125)
(-148,50,141)
(-134,40,161)
(-91,45,182)
(-36,50,199)
(-3,51,208)
(35,52,203)
(71,62,193)
(114,59,182)
(138,51,160)
(158,53,142)
(164,63,132)
(181,58,117)
(183,52,125)
(188,59,120)
(181,58,115)
(187,64,109)
(184,65,112)
(165,56,139)
(121,54,169)
(70,47,198)
(20,43,206)
(-44,52,203)
(-108,48,181)
(-148,56,151)
(-184,34,117)
(-198,36,85)
(-213,31,66)
(-210,44,69)
(-191,47,86)
(-159,53,142)
(-123,61,162)
(-84,60,183)
(-38,68,189)
(-3,79,200)
(45,80,191)
(91,70,191)
(105,76,175)
(123,70,157)
(131,84,157)
(139,86,155)
(133,86,151)
(137,86,159)
(116,89,176)
(95,80,181)
(75,78,187)
(47,70,199)
(21,72,201)
(-31,71,202)
(-63,67,194)
(-97,55,178)
(-137,43,152)
(-158,36,135)
(-184,32,123)
(-194,32,91)
(-197,33,80)
(-198,48,73)
(-207,45,54)
(-208,38,53)
(-206,48,53)
(-203,55,60)
(-202,58,67)
(-177,59,96)
(-150,74,135)
(-104,90,153)
(-54,92,181)
(-29,93,184)
(0,107,186)
(29,114,185)
(80,103,180)
(97,118,165)
(129,88,157)
(158,85,132)
(177,96,105)
(187,104,95)
(186,101,86)
(187,92,95)
(178,93,108)
(158,93,136)
(128,97,154)
(79,92,173)
(19,100,195)
(-34,88,189)
(-56,74,185)
(-83,77,182)
(-109,79,174)
(-129,83,152)
(-146,80,139)
(-162,78,111)
(-162,80,111)
(-163,91,90)
(-175,85,92)
(-180,86,93)
(-172,88,95)
(-168,88,107)
(-125,101,144)
(-90,102,163)
(-49,107,184)
(6,95,184)
(50,109,176)
(120,107,158)
(152,97,134)
(172,99,106)
(190,103,78)
(196,93,60)
(207,88,43)
(203,90,39)
(210,87,34)
(210,101,34)
(206,97,40)
(205,92,67)
(190,81,90)
(156,71,134)
(117,76,165)
(60,71,192)
(25,78,189)
(-28,80,193)
(-62,86,193)
(-75,91,180)
(-91,87,170)
(-103,85,158)
(-106,88,163)
(-104,88,165)
(-93,93,168)
(-59,85,180)
(-22,106,187)
(11,106,179)
(40,107,176)
(86,111,166)
(136,105,152)
(163,102,115)
(190,83,86)
(205,90,39)
(209,88,29)
(215,82,13)
(214,75,0)
(216,73,-3)
(205,84,-12)
(214,77,-5)
(217,66,21)
(211,62,61)
(189,60,99)
(146,67,160)
(93,64,181)
(32,87,198)
(0,83,202)
(-27,87,192)
(-40,80,183)
(-67,83,178)
(-80,88,171)
(-89,81,170)
(-104,88,169)
(-90,78,167)
(-85,83,170)
(-84,84,175)
(-59,89,180)
(-23,77,198)
(34,73,192)
(77,66,181)
(124,55,158)
(165,38,135)
(197,38,101)
(210,23,62)
(220,13,34)
(225,12,7)
(222,5,-11)
(220,11,-35)
(222,-4,-35)
(222,1,-29)
(220,0,-13)
(216,1,28)
(222,5,46)
(197,-1,99)
(154,5,138)
(120,33,170)
(76,39,186)
(32,45,206)
(0,53,198)
(-41,49,198)
(-60,52,193)
(-77,55,178)
(-91,57,182)
(-95,49,176)
(-119,51,164)
(-129,49,160)
(-127,59,154)
(-130,60,163)
(-124,56,155)
(-119,51,162)
(-104,54,173)
(-60,64,185)
(-13,65,198)
(31,66,191)
(76,69,186)
(116,59,166)
(148,41,134)
(194,21,98)
(210,17,72)
(216,5,44)
(232,-6,18)
(225,-11,15)
(231,-13,3)
(217,-17,11)
(219,-19,47)
(218,-12,82)
(183,-9,117)
(156,-6,138)
(119,8,173)
(82,13,190)
(16,21,198)
(-18,18,203)
(-57,23,196)
(-91,5,184)
(-119,7,170)
(-135,5,164)
(-131,13,156)
(-132,2,159)
(-118,16,165)
(-104,16,179)
(-73,13,190)
(-37,15,200)
(1,12,203)
(52,1,190)
(96,-4,178)
(134,-4,160)
(147,-13,143)
(171,-3,127)
(182,-8,106)
(202,-14,90)
(208,-22,78)
(201,-33,61)
(204,-36,56)
(202,-38,44)
(203,-41,63)
(183,-49,95)
(179,-45,105)
(154,-50,130)
(137,-49,155)
(121,-59,159)
(106,-66,164)
(65,-59,169)
(28,-72,186)
(-12,-83,183)
(-44,-63,179)
(-100,-57,159)
(-132,-59,141)
(-153,-58,124)
(-167,-60,106)
(-161,-62,112)
(-158,-73,107)
(-160,-67,99)
(-162,-81,109)
(-162,-79,99)
(-170,-73,81)
(-185,-78,72)
(-177,-76,74)
(-186,-83,59)
(-185,-86,52)
(-186,-81,49)
(-185,-86,52)
(-184,-79,61)
(-170,-95,85)
(-140,-87,109)
(-109,-86,140)
(-55,-92,162)
(-9,-94,170)
(52,-78,176)
(86,-66,166)
(115,-61,159)
(126,-70,144)
(149,-65,129)
(167,-57,111)
(191,-63,81)
(188,-62,84)
(186,-58,90)
(167,-57,97)
(156,-68,124)
(121,-65,151)
(79,-71,165)
(42,-72,178)
(-11,-90,178)
(-55,-80,170)
(-97,-94,142)
(-125,-74,138)
(-156,-75,103)
(-175,-78,70)
(-182,-67,55)
(-205,-64,32)
(-201,-58,2)
(-195,-72,-29)
(-202,-67,-28)
(-204,-69,-16)
(-207,-70,-3)
(-205,-74,-7)
(-192,-69,7)
(-197,-72,30)
(-177,-74,64)
(-155,-82,128)
(-131,-70,132)
(-116,-65,161)
(-92,-63,169)
(-67,-58,176)
(-40,-45,195)
(-8,-47,197)
(8,-44,194)
(36,-32,196)
(73,-25,179)
(102,-16,170)
(132,-18,154)
(163,-13,133)
(170,-10,118)
(179,-5,107)
(177,-17,113)
(167,-19,135)
(140,-18,154)
(151,-11,145)
(153,-1,139)
(159,-5,141)
(167,4,133)
(155,-5,141)
(130,-10,162)
(90,-6,176)
(44,1,194)
(-32,4,197)
(-73,17,190)
(-127,15,160)
(-151,21,144)
(-196,10,73)
(-220,4,33)
(-218,2,-4)
(-213,5,-39)
(-204,10,-60)
(-205,0,-83)
(-197,3,-99)
(-208,8,-68)
(-218,4,0)
(-206,2,63)
(-171,17,122)
(-123,19,158)
(-68,16,191)
(-32,28,199)
(21,20,205)
(61,14,193)
(96,21,188)
(111,26,173)
(132,27,158)
(168,29,128)
(181,30,113)
(175,22,105)
(183,18,109)
(176,21,108)
(162,15,126)
(146,23,146)
(103,18,179)
(56,27,186)
(8,27,198)
(-39,31,196)
(-76,32,189)
(-119,33,162)
(-154,34,135)
(-193,37,96)
(-202,46,69)
(-215,41,26)
(-209,45,-1)
(-205,45,-49)
(-199,49,-61)
(-197,43,-79)
(-196,46,-80)
(-205,53,-59)
(-205,35,-31)
(-212,36,19)
(-198,26,75)
(-160,38,127)
(-123,39,162)
(-71,35,186)
(-25,43,194)
(19,30,199)
(56,41,194)
(82,33,186)
(119,34,167)
(149,22,143)
(171,18,125)
