(-63,59,178)
(-61,55,178)
(-58,60,183)
(-60,58,177)
(-60,54,191)
(-62,52,181)
(-54,58,185)
(-57,63,186)
(-62,50,187)
(-63,59,188)
(-64,56,185)
(-66,58,177)
(-62,46,187)
(-65,53,186)
(-60,56,183)
(-56,56,181)
(-63,49,184)
(-67,57,194)
(-61,57,188)
(-57,53,184)
(-66,58,177)
(-68,52,197)
(-63,53,184)
(-61,61,186)
(-62,48,175)
(-56,58,187)
(-61,69,178)
(-70,54,179)
(-62,50,185)
(-59,53,180)
(-61,41,186)
(-60,60,181)
(-64,58,177)
(-67,49,176)
(-61,51,192)
(-69,49,182)
(-66,48,173)
(-70,42,187)
(-70,44,187)
(-73,37,180)
(-73,45,184)
(-63,49,178)
(-71,37,190)
(-65,41,190)
(-72,48,189)
(-77,31,184)
(-70,40,185)
(-76,36,177)
(-75,41,182)
(-83,35,184)
(-75,31,186)
(-79,41,178)
(-80,26,191)
(-70,30,175)
(-71,21,182)
(-71,33,184)
(-75,27,178)
(-78,24,185)
(-77,19,188)
(-75,29,184)
(-79,43,178)
(-71,33,184)
(-83,33,176)
(-81,29,180)
(-78,22,191)
(-79,31,182)
(-86,22,185)
(-80,26,179)
(-83,19,182)
(-77,17,170)
(-79,15,182)
(-81,15,182)
(-87,23,188)
(-82,18,179)
(-69,17,182)
(-86,10,187)
(-88,14,187)
(-89,13,182)
(-79,3,186)
(-77,1,188)
(-84,-3,171)
(-85,-2,170)
(-93,-16,184)
(-89,-10,178)
(-86,-17,175)
(-74,-15,189)
(-77,-28,180)
(-75,-24,182)
(-77,-22,186)
(-65,-22,192)
(-83,-24,178)
(-59,-28,184)
(-71,-28,184)
(-70,-37,191)
(-71,-40,182)
(-69,-36,178)
(-67,-44,186)
(-67,-34,180)
(-69,-44,190)
(-68,-49,185)
(-60,-49,195)
(-66,-41,181)
(-66,-45,189)
(-57,-46,180)
(-55,-54,190)
(-62,-45,189)
(-57,-54,176)
(-58,-49,183)
(-54,-55,191)
(-40,-57,189)
(-47,-64,184)
(-44,-63,181)
(-42,-59,187)
(-32,-63,187)
(-35,-56,184)
(-37,-74,180)
(-40,-59,181)
(-40,-63,187)
(-34,-65,181)
(-42,-69,181)
(-41,-72,182)
(-46,-61,189)
(-39,-72,182)
(-37,-78,184)
(-35,-68,188)
(-31,-72,184)
(-23,-68,182)
(-24,-67,183)
(-27,-72,178)
(-28,-81,179)
(-27,-72,186)
(-24,-69,173)
(-37,-78,182)
(-31,-82,180)
(-30,-71,183)
(-27,-82,186)
(-32,-79,177)
(-33,-84,168)
(-23,-78,180)
(-23,-94,180)
(-26,-81,173)
(-23,-80,176)
(-19,-92,174)
(-20,-91,177)
(-18,-87,183)
(-12,-89,175)
(-17,-90,178)
(-13,-82,180)
(-9,-90,180)
(-9,-88,184)
(-12,-95,173)
(-8,-95,177)
(-9,-88,178)
(0,-83,173)
(9,-87,177)
(10,-94,180)
(7,-93,177)
(19,-97,175)
(16,-78,176)
(14,-80,180)
(28,-84,180)
(20,-82,176)
(30,-86,172)
(15,-85,181)
(24,-88,178)
(24,-80,174)
(23,-83,183)
(22,-82,170)
(34,-78,186)
(30,-78,180)
(35,-69,183)
(36,-66,176)
(39,-77,183)
(32,-76,180)
(39,-73,175)
(33,-75,189)
(31,-75,185)
(39,-75,173)
(42,-64,178)
(45,-69,177)
(42,-62,186)
(51,-69,183)
(41,-69,179)
(34,-66,178)
(43,-69,187)
(41,-63,179)
(53,-57,187)
(49,-61,183)
(51,-57,187)
(54,-62,186)
(54,-58,176)
(64,-68,182)
(59,-51,175)
(59,-55,183)
(63,-59,183)
(63,-59,177)
(67,-57,179)
(61,-51,191)
(71,-49,179)
(63,-49,183)
(81,-49,179)
(79,-45,175)
(77,-41,181)
(76,-44,178)
(75,-47,179)
(71,-37,187)
(82,-44,168)
(79,-43,183)
(83,-31,183)
(91,-33,181)
(83,-35,179)
(77,-31,177)
(84,-30,182)
(86,-34,188)
(79,-31,177)
(89,-31,187)
(89,-27,183)
(83,-21,181)
(88,-22,178)
(74,-22,190)
(81,-23,193)
(81,-21,183)
(80,-24,176)
(87,-21,183)
(88,-22,188)
(88,-24,182)
(89,-25,183)
(91,-33,181)
(95,-23,185)
(89,-23,181)
(89,-19,179)
(95,-21,185)
(90,-40,184)
(88,-18,178)
(93,-17,179)
(94,-28,180)
(96,-18,182)
(105,-11,175)
(102,-10,190)
(98,-14,178)
(104,-8,182)
(100,-12,182)
(88,-20,180)
(102,-16,182)
(96,-22,168)
(102,-18,176)
(89,-19,187)
(108,-2,186)
(101,-9,177)
(105,-3,179)
(104,-8,180)
(105,-5,175)
(107,-9,183)
(110,-4,180)
(96,0,182)
(101,-5,175)
(107,-7,183)
(102,-8,186)
(101,-3,183)
(102,-8,182)
(104,-4,178)
(101,2,177)
(108,0,172)
(98,-6,180)
(96,3,186)
(111,-1,179)
(98,1,190)
(97,6,185)
(94,11,186)
(92,7,184)
(92,5,186)
(96,9,184)
(101,10,175)
(94,17,182)
(100,17,184)
(101,12,187)
(95,18,187)
(98,17,182)
(99,22,177)
(93,14,179)
(102,21,182)
(101,24,183)
(98,23,192)
(96,17,188)
(92,23,184)
(99,28,183)
(88,21,186)
(86,33,194)
(90,39,186)
(81,22,191)
(93,46,191)
(88,53,194)
(82,39,190)
(79,44,187)
(88,51,190)
(82,53,194)
(81,54,195)
(75,48,195)
(72,61,194)
(73,52,189)
(67,66,199)
(68,53,196)
(75,68,201)
(73,64,201)
(77,54,193)
(73,66,197)
(72,61,190)
(60,71,188)
(72,73,192)
(66,75,192)
(64,79,188)
(60,79,192)
(60,79,188)
(63,80,197)
(59,88,187)
(57,84,199)
(60,93,192)
(52,89,188)
(49,92,193)
(52,89,188)
(44,93,194)
(59,94,183)
(57,92,187)
(59,94,183)
(43,96,189)
(45,104,187)
(50,103,184)
(44,93,180)
(50,97,188)
(41,94,181)
(39,102,183)
(38,105,180)
(31,108,177)
(37,100,185)
(42,99,184)
(23,100,189)
(37,104,185)
(37,96,179)
(17,98,181)
(29,110,189)
(17,104,181)
(21,102,187)
(24,95,182)
(12,103,182)
(18,97,184)
(15,100,179)
(9,90,175)
(13,92,187)
(12,93,182)
(6,99,184)
(-1,89,188)
(5,102,179)
(-4,92,181)
(-12,90,187)
(-1,97,180)
(-2,94,185)
(-12,96,183)
(-7,95,186)
(-16,90,187)
(-10,96,181)
(-15,93,188)
(-15,83,180)
(-24,88,187)
(-30,74,185)
(-10,88,187)
(-28,80,181)
(-31,83,178)
(-38,88,179)
(-41,79,190)
(-41,79,174)
(-37,83,180)
(-45,87,178)
(-46,72,177)
(-38,80,181)
(-52,68,175)
(-48,68,183)
(-50,64,185)
(-49,67,190)
(-56,72,177)
(-49,55,184)
(-57,69,176)
(-70,60,179)
(-63,61,178)
(-66,64,181)
(-60,70,181)
(-66,68,185)
(-72,54,181)
(-72,62,187)
(-70,68,183)
(-58,64,179)
(-64,56,179)
(-63,53,182)
(-64,66,191)
(-62,60,185)
(-66,50,191)
(-55,59,184)
(-63,67,180)
(-52,70,187)
(-42,62,185)
(-47,73,188)
(-50,62,181)
(-57,67,182)
(-49,63,190)
(-64,56,181)
(-58,62,187)
(-59,63,180)
(-56,64,187)
(-51,57,182)
(-56,68,177)
(-59,63,178)
(-52,58,185)
(-53,69,188)
(-51,69,190)
(-50,58,185)
(-58,56,173)
(-51,67,172)
(-53,63,184)
(-59,67,188)
(-50,68,181)
(-43,65,182)
(-58,58,185)
(-49,69,176)
(-52,68,185)
(-49,75,182)
(-53,67,190)
(-47,71,184)
(-51,75,184)
(-40,68,183)
(-42,80,189)
(-29,69,178)
(-38,76,183)
(-37,75,180)
(-35,75,178)
(-40,78,181)
(-33,77,184)
(-31,75,182)
(-25,73,186)
(-33,75,186)
(-29,91,180)
(-27,85,184)
(-30,86,187)
(-19,81,182)
(-24,90,179)
(-24,84,185)
(-18,88,183)
(-14,88,187)
(-10,86,183)
(-11,83,182)
(-8,84,183)
(-13,87,178)
(-6,94,179)
(-8,94,187)
(-7,85,184)
(-17,89,184)
(-2,86,189)
(-1,87,180)
(-3,89,182)
(3,92,181)
(-1,87,180)
(3,94,181)
(0,89,184)
(9,96,189)
(3,90,189)
(14,97,182)
(4,91,176)
(12,91,184)
(15,100,183)
(18,99,182)
(14,93,192)
(15,94,183)
(17,96,181)
(15,98,185)
(23,88,179)
(23,92,181)
(33,86,187)
(37,98,187)
(32,93,182)
(43,92,181)
(37,98,181)
(40,89,182)
(38,87,176)
(50,93,186)
(47,84,181)
(52,91,188)
(59,80,185)
(57,80,187)
(59,80,183)
(66,83,186)
(57,76,187)
(61,72,179)
(67,78,191)
(64,73,188)
(63,82,185)
(64,83,184)
(64,69,186)
(69,80,185)
(73,76,189)
(77,72,185)
(69,62,185)
(77,62,187)
(78,63,190)
(76,63,188)
(79,64,187)
(79,60,191)
(80,61,186)
(76,63,184)
(74,57,188)
(75,62,183)
(79,58,179)
(82,55,190)
(79,56,189)
(82,61,186)
(82,65,192)
(81,60,185)
(79,66,191)
(79,60,187)
(77,60,187)
(78,55,186)
(77,42,183)
(80,57,182)
(83,62,189)
(90,55,186)
(80,53,188)
(80,55,192)
(87,48,181)
(85,52,191)
(85,42,187)
(83,58,197)
(82,51,182)
(85,36,191)
(90,47,196)
(84,43,188)
(86,45,192)
(90,41,186)
(88,39,190)
(89,32,187)
(91,42,187)
(87,38,199)
(89,42,191)
(79,32,187)
(83,32,187)
(87,30,187)
(87,30,189)
(87,30,193)
(97,30,181)
(100,27,184)
(91,30,189)
(89,28,183)
(97,30,193)
(93,14,181)
(92,21,188)
(90,23,186)
(87,20,179)
(97,12,183)
(101,8,177)
(96,5,188)
(95,0,185)
(93,10,187)
(106,9,188)
(97,2,183)
(99,6,189)
(103,0,183)
(103,0,185)
(97,-11,179)
(104,-6,184)
(101,-5,187)
(99,-5,181)
(103,-11,181)
(99,-7,185)
(100,-10,180)
(94,-8,182)
(108,-6,174)
(97,-7,181)
(96,-8,184)
(96,-10,174)
(96,-4,186)
(101,-3,183)
(102,-8,176)
(93,-9,177)
(102,-14,186)
(95,-11,179)
(90,-18,174)
(94,-10,188)
(82,-28,184)
(91,-15,187)
(78,-22,190)
(79,-29,183)
(78,-20,192)
(84,-28,186)
(75,-33,181)
(82,-34,190)
(76,-26,180)
(72,-30,178)
(89,-27,181)
(79,-37,185)
(87,-33,183)
(78,-38,180)
(80,-40,176)
(72,-42,178)
(63,-41,187)
(65,-49,195)
(67,-43,183)
(71,-51,185)
(77,-37,179)
(59,-47,191)
(55,-45,187)
(57,-51,193)
(66,-50,184)
(66,-56,196)
(66,-52,186)
(61,-51,187)
(52,-52,178)
(52,-50,184)
(57,-59,185)
(50,-58,190)
(59,-63,191)
(52,-50,192)
(57,-57,185)
(49,-47,191)
(40,-60,192)
(46,-58,198)
(47,-57,195)
(40,-56,186)
(31,-59,193)
(46,-70,192)
(28,-68,192)
(31,-63,197)
(24,-72,192)
(23,-69,193)
(28,-74,190)
(24,-76,194)
(13,-69,199)
(17,-61,189)
(5,-71,191)
(8,-68,196)
(5,-69,197)
(-2,-67,191)
(-2,-67,197)
(-7,-64,194)
(-9,-66,190)
(-11,-58,190)
(-13,-66,188)
(-14,-69,187)
(-16,-69,189)
(-11,-70,178)
(-8,-73,187)
(-9,-70,192)
(-14,-71,185)
(-19,-76,186)
(-15,-80,178)
(-16,-75,181)
(-25,-76,190)
(-18,-73,195)
(-33,-66,180)
(-35,-70,186)
(-27,-66,198)
(-22,-65,185)
(-26,-67,187)
(-27,-72,188)
(-32,-69,189)
(-26,-73,187)
(-33,-70,184)
(-44,-77,183)
(-43,-74,182)
(-35,-64,184)
(-43,-74,184)
(-43,-64,188)
(-41,-64,178)
(-55,-54,188)
(-55,-56,186)
(-53,-60,182)
(-53,-66,182)
(-47,-56,186)
(-57,-52,178)
(-46,-53,187)
(-52,-53,185)
(-49,-48,186)
(-47,-42,192)
(-60,-45,179)
(-65,-32,188)
(-55,-38,186)
(-54,-45,183)
(-71,-38,182)
(-61,-46,182)
(-49,-36,182)
(-73,-36,190)
(-66,-35,191)
(-55,-46,198)
(-56,-47,189)
(-66,-45,189)
(-67,-56,194)
(-70,-55,187)
(-65,-54,184)
(-64,-55,181)
(-78,-55,181)
(-67,-50,190)
(-78,-45,181)
(-73,-44,174)
(-72,-41,181)
(-76,-39,185)
(-77,-36,182)
(-79,-44,180)
(-79,-36,184)
(-89,-32,178)
(-86,-35,181)
(-94,-25,185)
(-84,-23,189)
(-86,-27,191)
(-86,-35,179)
(-90,-23,185)
(-80,-25,175)
(-86,-17,183)
(-87,-14,184)
(-82,-25,183)
(-88,-15,187)
(-88,-11,183)
(-94,-21,183)
(-90,-15,171)
(-94,-13,189)
(-97,-10,182)
(-86,-5,185)
(-92,-11,181)
(-88,-7,183)
(-85,-8,188)
(-80,-3,181)
(-89,0,182)
(-86,2,187)
(-81,0,188)
(-84,2,191)
(-86,4,185)
(-88,8,181)
(-82,6,179)
(-87,11,174)
(-92,10,181)
(-91,17,184)
(-84,16,187)
(-87,27,180)
(-79,25,176)
(-91,17,184)
(-87,25,184)
(-81,29,188)
(-90,30,179)
(-85,27,184)
(-84,32,183)
(-88,28,179)
(-83,33,180)
(-84,40,181)
(-84,42,179)
(-78,42,181)
(-88,44,175)
(-78,58,185)
(-77,47,170)
(-80,48,175)
(-79,61,184)
(-72,56,175)
(-77,63,186)
(-73,67,182)
(-64,64,181)
(-67,65,174)
(-66,66,181)
(-70,66,187)
(-65,57,190)
(-65,63,184)
(-61,57,188)
(-69,55,180)
(-69,53,180)
(-68,54,187)
(-59,61,180)
(-63,65,180)
(-78,58,187)
(-73,59,184)
(-63,53,180)
(-60,56,181)
(-60,54,175)
(-66,58,183)
(-72,52,173)
(-69,55,180)
(-68,60,183)
