(6,-31,-41)
(4,-34,-44)
(6,-34,-43)
(5,-33,-44)
(4,-33,-43)
(5,-31,-42)
(5,-31,-41)
(4,-31,-40)
(4,-30,-42)
(4,-31,-42)
(2,-32,-44)
(4,-31,-44)
(4,-33,-43)
(2,-34,-42)
(1,-30,-41)
(-2,-27,-42)
(-6,-24,-42)
(-15,-22,-42)
(-28,-15,-48)
(-45,0,-60)
(-62,27,-75)
(-78,62,-99)
(-85,93,-122)
(-87,120,-143)
(-85,144,-162)
(-76,160,-174)
(-67,180,-186)
(-53,197,-195)
(-37,215,-201)
(-17,237,-210)
(3,258,-214)
(28,279,-218)
(52,291,-220)
(71,297,-220)
(91,301,-218)
(100,301,-215)
(108,305,-214)
(114,305,-211)
(122,308,-208)
(134,307,-207)
(147,305,-206)
(158,304,-203)
(167,301,-200)
(175,302,-195)
(187,301,-189)
(200,299,-184)
(215,289,-181)
(226,279,-176)
(232,277,-175)
(222,283,-179)
(185,294,-188)
(131,297,-198)
(65,271,-208)
(9,221,-212)
(-13,151,-198)
(-11,74,-174)
(14,15,-137)
(56,-24,-91)
(100,-39,-50)
(147,-33,-11)
(192,-8,22)
(231,31,49)
(260,79,69)
(275,134,81)
(276,195,89)
(265,248,88)
(239,296,88)
(205,334,89)
(179,354,86)
(157,364,91)
(148,366,93)
(149,361,97)
(147,357,103)
(148,354,108)
(154,345,118)
(172,326,128)
(197,299,134)
(234,261,126)
(268,219,106)
(286,172,73)
(295,125,32)
(278,78,-7)
(245,35,-44)
(190,6,-75)
(129,-10,-103)
(70,-10,-120)
(14,7,-136)
(-24,40,-149)
(-54,84,-153)
(-75,132,-158)
(-81,180,-159)
(-74,226,-155)
(-61,263,-153)
(-43,296,-150)
(-26,316,-148)
(-15,327,-146)
(-8,331,-149)
(-5,321,-158)
(-7,313,-166)
(-7,302,-178)
(-9,293,-189)
(-6,292,-197)
(-1,293,-201)
(6,297,-205)
(16,300,-204)
(23,306,-201)
(32,314,-200)
(40,321,-199)
(50,330,-197)
(65,340,-190)
(81,348,-179)
(100,352,-164)
(121,358,-150)
(141,360,-133)
(166,359,-119)
(191,357,-100)
(215,353,-80)
(238,343,-60)
(255,330,-41)
(269,310,-25)
(283,283,-10)
(295,247,0)
(305,211,8)
(305,167,15)
(299,124,17)
(280,86,20)
(260,48,25)
(238,24,31)
(219,9,47)
(205,6,67)
(192,18,94)
(180,39,126)
(163,68,154)
(148,103,177)
(125,138,192)
(100,177,195)
(68,217,186)
(34,253,169)
(0,283,138)
(-27,306,96)
(-48,316,53)
(-66,318,5)
(-72,313,-42)
(-72,296,-86)
(-66,271,-129)
(-52,243,-169)
(-34,209,-198)
(-12,178,-221)
(14,147,-234)
(37,122,-239)
(55,104,-240)
(58,91,-236)
(42,92,-233)
(11,104,-219)
(-27,135,-201)
(-57,180,-170)
(-68,236,-127)
(-62,288,-84)
(-41,325,-39)
(-17,349,0)
(5,355,37)
(23,353,69)
(20,343,93)
(-5,321,93)
(-44,288,68)
(-87,241,31)
(-115,200,-10)
(-122,166,-44)
(-119,142,-66)
(-116,133,-80)
(-112,125,-87)
(-111,124,-89)
(-112,121,-91)
(-109,117,-94)
(-105,115,-101)
(-101,110,-108)
(-100,107,-111)
(-101,104,-107)
(-103,96,-94)
(-105,85,-72)
(-99,70,-43)
(-81,50,-7)
(-59,32,28)
(-27,20,61)
(5,10,91)
(29,8,106)
(48,4,112)
(67,0,114)
(87,0,111)
(108,4,115)
(133,14,122)
(151,28,132)
(160,47,144)
(160,68,158)
(152,82,170)
(138,94,180)
(125,99,187)
(117,99,189)
(109,99,191)
(106,92,188)
(103,77,178)
(106,55,163)
(108,34,145)
(115,16,127)
(123,6,120)
(128,4,119)
(137,6,119)
(137,10,123)
(139,14,129)
(143,21,133)
(153,30,138)
(172,36,137)
(189,41,129)
(198,35,116)
(201,30,113)
(193,34,119)
(180,54,139)
(168,86,165)
(152,112,185)
(139,121,194)
(134,101,186)
(139,66,164)
(148,29,133)
(151,-2,101)
(145,-16,83)
(132,-15,82)
(121,0,103)
(114,25,132)
(124,52,158)
(132,73,177)
(140,76,176)
(151,62,165)
(154,37,139)
(155,9,106)
(148,-13,82)
(131,-22,73)
(112,-22,81)
(99,-5,106)
(93,16,134)
(95,37,154)
(105,48,166)
(110,39,158)
(121,19,136)
(129,-5,100)
(122,-25,56)
(106,-40,18)
(77,-44,-2)
(45,-39,-2)
(20,-31,14)
(7,-17,40)
(1,-5,67)
(12,0,88)
(34,-2,98)
(60,-12,86)
(88,-27,54)
(105,-38,10)
(106,-44,-33)
(93,-43,-64)
(69,-40,-78)
(36,-35,-74)
(6,-27,-61)
(-15,-21,-38)
(-26,-14,-11)
(-20,-11,11)
(-1,-16,28)
(25,-23,25)
(49,-31,4)
(65,-38,-35)
(70,-35,-80)
(59,-22,-119)
(43,-3,-150)
(23,19,-169)
(0,42,-178)
(-19,57,-179)
(-35,59,-167)
(-43,47,-139)
(-26,19,-104)
(6,-9,-75)
(44,-27,-68)
(81,-32,-88)
(95,-18,-124)
(87,2,-161)
(68,24,-186)
(35,45,-196)
(0,63,-191)
(-27,75,-182)
(-47,84,-171)
(-57,90,-163)
(-57,84,-157)
(-52,69,-149)
(-37,45,-139)
(-15,19,-134)
(4,4,-141)
(20,3,-156)
(20,18,-173)
(4,42,-186)
(-17,63,-184)
(-41,78,-171)
(-61,87,-157)
(-74,90,-142)
(-79,89,-137)
(-73,80,-136)
(-60,64,-140)
(-28,41,-150)
(10,28,-163)
(47,25,-184)
(74,35,-205)
(73,58,-221)
(56,78,-230)
(28,96,-225)
(-3,108,-214)
(-20,108,-203)
(-25,98,-193)
(-14,82,-193)
(15,66,-201)
(52,61,-208)
(90,67,-219)
(121,88,-230)
(141,114,-237)
(143,135,-246)
(136,147,-251)
(127,139,-251)
(118,116,-245)
(121,79,-228)
(130,43,-202)
(144,13,-171)
(164,-2,-144)
(185,4,-132)
(205,23,-135)
(220,60,-154)
(222,99,-182)
(211,134,-207)
(192,161,-225)
(170,172,-240)
(154,169,-245)
(147,157,-245)
(153,138,-242)
(173,118,-227)
(198,107,-207)
(227,102,-190)
(245,102,-169)
(261,104,-148)
(275,107,-126)
(283,111,-109)
(287,119,-110)
(278,132,-131)
(257,145,-167)
(230,156,-199)
(200,158,-223)
(174,144,-234)
(164,126,-234)
(169,106,-228)
(189,90,-209)
(221,89,-182)
(249,90,-150)
(271,95,-120)
(280,100,-116)
(272,106,-131)
(256,111,-161)
(235,107,-191)
(221,96,-200)
(216,78,-193)
(221,61,-174)
(232,49,-148)
(248,46,-122)
(262,51,-93)
(277,65,-66)
(290,86,-42)
(299,101,-24)
(304,110,-18)
(305,110,-21)
(302,103,-34)
(296,93,-55)
(286,81,-70)
(278,67,-74)
(274,57,-65)
(274,57,-40)
(278,65,-8)
(281,83,24)
(281,100,56)
(276,110,81)
(272,114,96)
(267,107,101)
(268,97,87)
(272,86,63)
(274,74,34)
(270,56,12)
(265,44,8)
(263,40,16)
(261,45,39)
(264,68,67)
(261,92,94)
(246,111,120)
(229,120,139)
(218,109,150)
(212,91,149)
(220,68,131)
(231,47,104)
(238,32,71)
(239,20,42)
(237,13,31)
(237,18,39)
(240,29,59)
(244,52,84)
(243,76,109)
(237,97,130)
(229,114,146)
(226,119,153)
(227,115,149)
(235,100,133)
(241,79,110)
(245,56,86)
(243,35,68)
(233,21,63)
(226,19,72)
(218,29,95)
(216,53,119)
(219,87,141)
(214,118,157)
(208,147,172)
(193,159,183)
(173,158,193)
(161,144,198)
(160,117,191)
(168,90,176)
(180,63,155)
(186,47,143)
(185,46,142)
(183,63,151)
(181,91,167)
(181,126,179)
(175,160,187)
(159,186,194)
(138,199,199)
(113,196,206)
(100,183,210)
(100,160,210)
(113,142,208)
(131,136,202)
(145,143,200)
(157,163,196)
(161,193,197)
(159,225,194)
(148,255,187)
(129,284,181)
(105,305,169)
(84,325,154)
(65,342,136)
(57,356,114)
(61,370,92)
(72,379,73)
(91,384,56)
(110,387,43)
(127,387,31)
(141,388,19)
(149,389,8)
(155,389,-1)
(159,388,-10)
(159,391,-13)
(149,390,-10)
(129,393,0)
(95,391,18)
(52,378,32)
(8,362,40)
(-36,333,36)
(-71,301,16)
(-94,268,-15)
(-98,234,-69)
(-84,211,-123)
(-64,197,-170)
(-36,193,-211)
(-9,200,-228)
(18,211,-238)
(47,225,-245)
(78,243,-243)
(106,263,-233)
(128,284,-221)
(149,306,-202)
(162,323,-179)
(163,339,-161)
(151,353,-144)
(125,366,-132)
(91,370,-128)
(55,365,-127)
(21,348,-131)
(-9,317,-135)
(-39,276,-141)
(-62,227,-144)
(-73,170,-140)
(-69,111,-130)
(-50,57,-107)
(-14,9,-75)
(28,-18,-36)
(74,-25,5)
(120,-17,42)
(160,9,78)
(191,48,106)
(213,90,124)
(223,135,136)
(224,183,139)
(216,224,137)
(199,262,134)
(177,295,131)
(148,313,132)
(117,315,145)
(81,298,159)
(44,266,168)
(2,218,161)
(-33,170,136)
(-62,130,96)
(-84,97,43)
(-90,84,-15)
(-90,84,-71)
(-80,91,-126)
(-61,108,-169)
(-42,128,-197)
(-17,150,-221)
(7,174,-235)
(33,195,-242)
(53,207,-249)
(60,203,-250)
(55,189,-251)
(36,169,-251)
(12,137,-234)
(-11,99,-199)
(-28,63,-154)
(-41,27,-106)
(-49,8,-63)
(-45,6,-24)
(-42,9,12)
(-34,16,51)
(-21,19,77)
(-10,17,88)
(4,9,87)
(15,-1,69)
(17,-11,35)
(13,-7,-19)
(4,12,-87)
(-3,49,-152)
(4,100,-203)
(25,148,-231)
(47,187,-242)
(54,198,-247)
(42,177,-238)
(15,131,-212)
(-9,74,-173)
(-17,21,-116)
(-7,-9,-57)
(14,-23,-5)
(34,-26,35)
(52,-20,68)
(59,-13,90)
(58,-8,100)
(54,-4,106)
(47,-5,104)
(48,-6,101)
(46,-2,105)
(42,0,112)
(28,16,117)
(-1,39,118)
(-35,71,110)
(-68,121,95)
(-83,179,79)
(-78,238,67)
(-67,283,59)
(-62,296,59)
(-69,274,63)
(-81,227,71)
