(-68,58,205)
(-55,49,212)
(-79,49,204)
(-66,54,209)
(-66,58,209)
(-61,55,208)
(-56,50,215)
(-68,44,205)
(-59,51,210)
(-64,54,201)
(-68,58,203)
(-70,52,207)
(-67,51,204)
(-76,52,207)
(-69,53,208)
(-68,58,211)
(-69,55,206)
(-59,47,200)
(-65,51,200)
(-68,54,205)
(-61,51,196)
(-65,57,212)
(-67,53,214)
(-70,56,209)
(-71,45,204)
(-72,48,221)
(-64,54,219)
(-66,48,211)
(-67,57,226)
(-67,51,226)
(-69,53,210)
(-61,53,196)
(-63,43,202)
(-54,50,195)
(-64,56,195)
(-63,55,204)
(-61,43,210)
(-60,60,195)
(-62,54,197)
(-60,54,205)
(-60,48,205)
(-62,56,221)
(-64,54,213)
(-65,53,222)
(-62,50,217)
(-57,51,210)
(-70,58,219)
(-59,49,216)
(-60,44,211)
(-50,46,213)
(-59,43,206)
(-65,47,202)
(-60,46,203)
(-70,50,201)
(-62,46,205)
(-59,51,202)
(-62,48,203)
(-63,43,200)
(-58,52,195)
(-67,51,194)
(-61,47,196)
(-57,43,192)
(-66,46,195)
(-62,54,201)
(-71,41,194)
(-71,49,192)
(-61,49,200)
(-61,55,196)
(-62,42,201)
(-59,53,196)
(-64,54,199)
(-59,49,200)
(-67,57,194)
(-64,50,191)
(-54,52,191)
(-53,53,194)
(-65,51,196)
(-63,51,198)
(-72,44,193)
(-66,44,195)
(-71,53,196)
(-75,51,192)
(-64,46,195)
(-66,40,197)
(-68,52,201)
(-61,45,186)
(-63,43,202)
(-59,37,194)
(-68,42,197)
(-60,50,191)
(-68,40,189)
(-67,47,206)
(-67,45,196)
(-74,56,199)
(-65,45,202)
(-68,46,195)
(-54,40,199)
(-69,41,198)
(-64,46,189)
(-68,46,199)
(-61,49,196)
(-67,41,194)
(-68,52,195)
(-66,50,199)
(-58,52,201)
(-75,47,196)
(-73,49,206)
(-68,52,197)
(-66,56,193)
(-68,48,193)
(-69,51,188)
(-66,50,201)
(-71,53,192)
(-66,54,199)
(-62,44,197)
(-70,54,195)
(-64,56,193)
(-68,60,193)
(-65,53,194)
(-64,50,199)
(-72,54,195)
(-66,54,203)
(-74,50,197)
(-60,50,193)
(-72,48,195)
(-70,52,191)
(-65,47,200)
(-72,52,201)
(-69,51,198)
(-64,46,203)
(-69,49,192)
(-70,54,191)
(-68,50,191)
(-70,50,199)
(-63,49,194)
(-67,47,196)
(-59,51,196)
(-66,48,189)
(-61,51,194)
(-66,50,191)
(-62,56,201)
(-70,54,195)
(-62,48,195)
(-64,50,197)
(-66,54,191)
(-67,53,196)
(-62,58,193)
(-64,50,193)
(-68,54,193)
(-66,58,183)
(-67,55,192)
(-64,54,193)
(-69,57,186)
(-60,46,185)
(-62,54,185)
(-67,55,196)
(-67,49,192)
(-63,55,194)
(-60,52,195)
(-62,48,189)
(-70,50,193)
(-74,54,187)
(-66,52,191)
(-69,53,188)
(-66,54,189)
(-57,61,192)
(-67,57,190)
(-65,51,192)
(-66,50,189)
(-69,51,198)
(-69,59,192)
(-61,51,194)
(-68,54,195)
(-63,55,194)
(-66,54,185)
(-72,50,193)
(-65,53,188)
(-70,54,187)
(-68,56,189)
(-72,52,199)
(-73,55,192)
(-69,51,190)
(-75,51,196)
(-69,55,196)
(-65,57,198)
(-69,61,190)
(-65,51,194)
(-70,56,191)
(-66,60,191)
(-67,51,188)
(-65,49,188)
(-70,50,191)
(-58,62,193)
(-70,52,181)
(-73,47,192)
(-74,46,189)
(-65,53,186)
(-67,49,186)
(-71,59,188)
(-58,52,193)
(-72,56,189)
(-65,49,190)
(-67,57,188)
(-69,51,192)
(-66,44,191)
(-72,54,191)
(-73,55,190)
(-74,58,193)
(-65,51,190)
(-68,44,193)
(-66,54,189)
(-70,52,195)
(-75,45,200)
(-72,48,187)
(-71,49,196)
(-70,52,189)
(-68,52,187)
(-76,46,197)
(-71,57,196)
(-74,46,189)
(-70,46,189)
(-68,54,187)
(-66,48,191)
(-76,52,193)
(-76,52,183)
(-75,51,200)
(-68,52,189)
(-74,52,191)
(-70,56,191)
(-70,52,191)
(-68,52,195)
(-78,48,187)
(-74,50,197)
(-66,50,189)
(-73,47,190)
(-68,50,193)
(-75,49,194)
(-70,42,197)
(-62,50,189)
(-70,54,191)
(-75,47,196)
(-75,37,194)
(-69,49,186)
(-70,52,191)
(-72,54,195)
(-63,53,190)
(-68,52,197)
(-75,49,190)
(-71,49,192)
(-67,47,196)
(-64,50,191)
(-66,48,195)
(-68,50,189)
(-70,46,193)
(-71,51,192)
(-70,56,187)
(-66,52,193)
(-75,59,200)
(-68,56,191)
(-69,57,186)
(-75,59,188)
(-68,56,189)
(-65,53,196)
(-68,54,193)
(-65,55,196)
(-66,50,195)
(-66,52,191)
(-66,54,195)
(-72,50,197)
(-63,57,192)
(-69,53,198)
(-64,46,189)
(-71,53,192)
(-72,56,189)
(-64,54,189)
(-77,51,196)
(-72,54,191)
(-65,51,196)
(-73,43,190)
(-72,48,199)
(-76,52,193)
(-66,42,191)
(-68,52,197)
(-70,62,195)
(-70,64,197)
(-69,47,198)
(-67,59,188)
(-67,49,196)
(-64,48,191)
(-69,61,196)
(-63,49,198)
(-74,52,191)
(-69,51,186)
(-66,46,195)
(-63,61,188)
(-70,52,199)
(-79,61,196)
(-69,59,200)
(-73,59,196)
(-66,58,193)
(-77,49,192)
(-81,53,196)
(-70,54,189)
(-68,46,189)
(-67,51,192)
(-70,48,193)
(-68,50,199)
(-82,54,187)
(-72,50,193)
(-74,52,199)
(-60,52,195)
(-69,53,198)
(-65,49,192)
(-71,47,196)
(-70,54,191)
(-71,51,200)
(-63,47,198)
(-75,49,194)
(-72,50,195)
(-75,45,190)
(-68,48,195)
(-72,42,193)
(-75,45,198)
(-70,46,197)
(-67,57,194)
(-76,50,193)
(-68,44,187)
(-72,56,191)
(-74,50,189)
(-70,46,203)
(-71,49,196)
(-75,53,186)
(-72,48,195)
(-72,44,197)
(-66,48,195)
(-69,51,188)
(-68,56,191)
(-71,55,198)
(-65,47,188)
(-67,45,190)
(-75,49,190)
(-70,44,197)
(-66,48,201)
(-74,48,197)
(-75,49,186)
(-71,49,198)
(-72,50,189)
(-68,56,193)
(-76,46,201)
(-75,49,186)
(-64,50,195)
(-75,45,196)
(-70,50,199)
(-70,50,185)
(-71,51,194)
(-77,57,186)
(-78,48,193)
(-75,51,192)
(-70,48,191)
(-64,44,189)
(-72,48,201)
(-73,47,192)
(-73,57,186)
(-69,55,194)
(-72,48,195)
(-72,40,193)
(-69,43,196)
(-67,49,194)
(-76,46,203)
(-71,45,200)
(-73,49,190)
(-75,47,188)
(-81,51,200)
(-74,48,193)
(-79,47,188)
(-74,54,189)
(-74,48,193)
(-72,50,195)
(-70,46,197)
(-70,56,187)
(-65,51,194)
(-67,51,194)
(-65,59,194)
(-74,44,195)
(-72,50,191)
(-67,41,190)
(-72,54,197)
(-73,53,192)
(-73,47,194)
(-68,60,197)
(-70,44,193)
(-63,47,190)
(-72,48,195)
(-74,54,187)
(-66,52,199)
(-74,56,197)
(-69,43,196)
(-77,41,194)
(-68,52,199)
(-72,56,191)
(-82,50,187)
(-73,41,188)
(-72,52,185)
(-76,58,197)
(-71,47,200)
(-73,55,198)
(-80,54,193)
(-75,55,200)
(-69,45,190)
(-75,45,190)
(-77,41,192)
(-76,52,189)
(-73,43,188)
(-76,46,195)
(-72,54,197)
(-71,49,184)
(-71,55,188)
(-66,52,193)
(-73,51,192)
(-69,49,188)
(-73,45,194)
(-70,52,189)
(-79,59,190)
(-71,45,188)
(-69,55,182)
(-69,61,192)
(-68,48,195)
(-68,50,191)
(-70,48,179)
(-74,48,187)
(-69,47,194)
(-74,52,195)
(-66,54,189)
(-77,47,190)
(-58,58,189)
(-67,45,192)
(-73,53,190)
(-77,55,196)
(-77,51,188)
(-64,56,193)
(-76,54,189)
(-65,49,198)
(-69,51,192)
(-76,44,193)
(-67,51,188)
(-74,42,195)
(-69,51,192)
(-70,54,193)
(-70,46,187)
(-66,50,191)
(-77,45,196)
(-71,49,194)
(-78,42,191)
(-75,45,198)
(-75,47,206)
(-72,48,191)
(-74,50,185)
(-69,45,186)
(-75,55,192)
(-71,53,192)
(-78,52,187)
(-64,54,193)
(-65,51,186)
(-73,49,196)
(-70,50,199)
(-70,56,197)
(-71,47,196)
(-68,52,197)
(-73,43,192)
(-76,46,189)
(-70,58,195)
(-74,52,195)
(-78,44,195)
(-78,54,197)
(-75,55,188)
(-65,51,192)
(-86,50,185)
(-71,49,188)
(-74,54,185)
(-74,54,191)
(-73,47,202)
(-68,48,199)
(-80,52,197)
(-67,51,188)
(-74,48,187)
(-74,48,197)
(-74,44,199)
(-77,49,190)
(-72,52,199)
(-75,43,194)
(-77,43,188)
(-76,44,193)
(-74,44,189)
(-76,50,189)
(-68,58,189)
(-71,41,194)
(-75,45,192)
(-73,53,196)
(-68,54,195)
(-71,49,188)
(-77,43,196)
(-80,44,189)
(-78,42,197)
(-74,50,189)
(-67,43,190)
(-71,53,192)
(-64,56,191)
(-72,48,195)
(-76,36,189)
(-75,53,196)
(-72,54,197)
(-78,44,195)
(-76,54,191)
(-75,45,198)
(-72,48,193)
(-72,46,191)
(-76,52,193)
(-71,55,202)
(-69,53,190)
(-75,55,194)
(-70,54,195)
(-70,54,189)
(-72,54,185)
(-84,50,187)
(-72,50,189)
(-77,53,192)
(-81,57,180)
(-82,48,203)
(-76,52,193)
(-74,48,189)
(-66,42,201)
(-78,52,193)
(-65,53,194)
(-68,50,185)
(-72,60,189)
(-77,55,196)
(-65,51,204)
(-68,48,199)
(-68,56,191)
(-73,55,194)
(-71,55,196)
(-66,52,189)
(-62,58,193)
(-66,46,187)
(-74,48,189)
(-67,51,188)
(-87,47,198)
(-69,49,196)
(-72,48,193)
