(55,-167,191)
(53,-165,199)
(57,-167,193)
(58,-162,194)
(50,-160,190)
(52,-162,192)
(52,-170,190)
(45,-167,193)
(53,-163,199)
(53,-167,195)
(58,-174,188)
(56,-164,194)
(54,-164,188)
(57,-157,199)
(59,-157,195)
(63,-163,195)
(56,-154,198)
(58,-162,192)
(61,-159,199)
(63,-159,201)
(52,-148,208)
(54,-144,214)
(49,-137,213)
(50,-144,214)
(49,-129,211)
(47,-123,219)
(44,-122,212)
(58,-130,222)
(59,-119,223)
(60,-132,222)
(55,-119,221)
(56,-130,222)
(58,-114,222)
(53,-117,229)
(52,-108,220)
(51,-117,223)
(57,-111,229)
(52,-104,228)
(53,-97,239)
(60,-104,232)
(65,-93,233)
(57,-83,239)
(58,-90,232)
(60,-90,236)
(66,-84,238)
(57,-85,233)
(54,-78,238)
(61,-75,233)
(63,-75,247)
(57,-73,243)
(58,-78,242)
(56,-68,238)
(53,-61,243)
(56,-62,242)
(55,-53,253)
(51,-55,245)
(53,-57,251)
(54,-54,246)
(51,-55,241)
(53,-37,243)
(53,-39,241)
(49,-37,243)
(55,-37,247)
(52,-26,242)
(53,-29,247)
(58,-20,248)
(54,-16,250)
(55,-11,255)
(48,-18,250)
(45,-5,249)
(55,-5,243)
(53,2,253)
(49,2,253)
(46,11,244)
(57,20,245)
(50,25,252)
(57,30,243)
(48,21,248)
(60,19,254)
(53,22,253)
(50,29,244)
(49,34,251)
(64,37,246)
(54,41,248)
(56,45,236)
(59,40,243)
(65,50,243)
(58,63,242)
(57,60,253)
(58,57,240)
(61,62,247)
(66,63,244)
(63,70,245)
(54,65,238)
(54,81,234)
(65,80,241)
(61,88,239)
(55,84,229)
(64,97,238)
(63,96,231)
(62,111,232)
(61,104,237)
(64,115,220)
(63,122,227)
(55,112,223)
(53,116,223)
(50,133,230)
(57,122,223)
(46,131,220)
(43,138,215)
(49,140,213)
(52,149,216)
(50,147,214)
(46,143,210)
(49,156,205)
(41,160,207)
(42,155,204)
(47,164,197)
(50,165,200)
(49,164,203)
(41,166,191)
(57,176,197)
(51,178,187)
(50,171,188)
(49,178,185)
(53,178,183)
(60,183,180)
(61,178,183)
(60,187,180)
(69,182,175)
(64,189,174)
(61,176,179)
(68,181,184)
(63,182,175)
(61,178,177)
(70,185,170)
(69,184,177)
(70,189,176)
(66,185,174)
(62,185,180)
(64,189,174)
(64,181,178)
(71,192,163)
(64,189,158)
(70,197,168)
(73,192,163)
(68,195,160)
(61,198,165)
(62,197,166)
(62,195,160)
(63,202,163)
(62,201,162)
(68,199,162)
(65,192,167)
(59,190,161)
(66,193,166)
(69,194,167)
(72,195,160)
(67,192,159)
(65,198,173)
(69,194,165)
(78,195,168)
(70,189,172)
(64,179,178)
(72,189,174)
(69,178,175)
(66,175,186)
(67,164,187)
(73,170,195)
(69,172,187)
(68,169,190)
(71,158,199)
(73,164,197)
(76,159,190)
(66,157,198)
(78,157,200)
(72,155,190)
(77,156,199)
(70,147,200)
(65,148,201)
(73,138,203)
(69,140,215)
(72,135,210)
(67,138,213)
(64,139,222)
(78,129,212)
(77,122,223)
(72,127,214)
(81,114,223)
(72,121,222)
(64,121,212)
(65,116,227)
(74,113,226)
(66,115,220)
(71,116,225)
(76,111,228)
(71,118,221)
(64,107,218)
(68,107,228)
(72,109,226)
(71,112,231)
(73,104,229)
(74,109,236)
(63,102,221)
(72,97,230)
(69,102,227)
(75,98,233)
(83,88,237)
(63,90,229)
(63,92,233)
(71,88,233)
(74,81,236)
(72,73,236)
(69,76,241)
(73,68,243)
(64,65,240)
(67,66,235)
(69,58,243)
(76,55,238)
(72,63,240)
(57,58,243)
(65,42,241)
(63,38,249)
(69,42,241)
(72,23,244)
(66,27,244)
(60,19,244)
(61,14,251)
(68,11,250)
(60,0,244)
(66,-6,242)
(60,-10,244)
(64,-24,242)
(66,-34,246)
(60,-44,248)
