38,0.000000,0.000000,0.000000,-0.012753,0.484614,0.852489,-0.032000,0.198000,0.222000
39,0.000000,-0.572958,0.000000,-0.002943,0.477747,0.855432,-0.030000,0.192000,0.228000
40,0.000000,0.000000,0.000000,-0.009810,0.480690,0.854451,-0.035000,0.191000,0.221000
41,0.572958,0.000000,0.000000,-0.012753,0.486576,0.850527,-0.036000,0.198000,0.224000
42,-1.145916,0.000000,0.000000,-0.005886,0.469899,0.860337,-0.035000,0.207000,0.225000
43,0.000000,-0.572958,0.000000,0.000981,0.481671,0.854451,-0.032000,0.200000,0.222000
44,0.000000,0.572958,0.000000,-0.017658,0.479709,0.855432,-0.035000,0.203000,0.223000
45,0.000000,0.572958,0.000000,-0.015696,0.484614,0.851508,-0.028000,0.196000,0.218000
46,0.000000,0.000000,0.000000,-0.013734,0.484614,0.851508,-0.029000,0.207000,0.225000
47,-0.572958,0.000000,0.000000,-0.015696,0.472842,0.859356,-0.038000,0.198000,0.222000
48,0.000000,0.572958,0.000000,-0.018639,0.476766,0.856413,-0.034000,0.194000,0.224000
49,0.000000,0.000000,0.000000,-0.015696,0.482652,0.853470,-0.030000,0.208000,0.214000
50,0.572958,0.000000,0.000000,-0.013734,0.486576,0.851508,-0.035000,0.199000,0.225000
51,0.572958,0.000000,0.000000,-0.015696,0.487557,0.850527,-0.028000,0.200000,0.220000
52,1.718873,0.000000,0.000000,-0.011772,0.496386,0.845622,-0.037000,0.189000,0.221000
53,-0.572958,0.000000,0.000000,-0.008829,0.477747,0.855432,-0.032000,0.198000,0.232000
54,0.000000,-0.572958,0.000000,-0.001962,0.480690,0.854451,-0.039000,0.199000,0.221000
55,0.000000,-0.572958,0.000000,-0.001962,0.481671,0.853470,-0.034000,0.196000,0.226000
56,0.572958,0.000000,0.000000,-0.014715,0.487557,0.850527,-0.036000,0.206000,0.218000
57,0.000000,0.000000,0.000000,-0.007848,0.483633,0.852489,-0.033000,0.195000,0.223000
58,0.000000,0.000000,0.000000,-0.008829,0.481671,0.853470,-0.032000,0.200000,0.224000
59,0.000000,0.000000,0.000000,-0.010791,0.481671,0.853470,-0.039000,0.207000,0.223000
60,0.000000,0.000000,0.000000,-0.015696,0.478728,0.855432,-0.032000,0.198000,0.214000
61,-0.572958,-0.572958,0.000000,-0.003924,0.474804,0.857394,-0.031000,0.207000,0.221000
62,0.572958,0.000000,0.000000,-0.003924,0.487557,0.850527,-0.035000,0.197000,0.221000
63,0.000000,-0.572958,0.000000,-0.000981,0.483633,0.852489,-0.038000,0.200000,0.224000
64,1.145916,0.000000,0.000000,-0.006867,0.492462,0.847584,-0.029000,0.205000,0.219000
65,0.572958,0.000000,0.000000,-0.008829,0.489519,0.849546,-0.032000,0.196000,0.226000
66,0.000000,0.000000,0.000000,-0.004905,0.481671,0.853470,-0.039000,0.193000,0.217000
67,0.000000,0.000000,0.000000,-0.008829,0.482652,0.853470,-0.039000,0.199000,0.221000
68,0.000000,0.000000,0.000000,-0.010791,0.483633,0.852489,-0.034000,0.190000,0.220000
69,0.000000,0.000000,0.000000,-0.013734,0.486576,0.850527,-0.031000,0.197000,0.217000
70,1.145916,0.000000,0.000000,-0.011772,0.494424,0.846603,-0.030000,0.198000,0.220000
71,0.000000,0.000000,0.000000,-0.013734,0.485595,0.851508,-0.032000,0.198000,0.218000
72,0.000000,-0.572958,0.572958,0.000981,0.484614,0.852489,-0.029000,0.201000,0.219000
73,0.000000,0.572958,0.000000,-0.016677,0.483633,0.852489,-0.036000,0.192000,0.220000
74,-0.572958,0.000000,0.000000,-0.005886,0.479709,0.855432,-0.030000,0.196000,0.220000
75,0.000000,0.000000,0.000000,-0.007848,0.487557,0.850527,-0.035000,0.201000,0.219000
76,0.000000,0.000000,0.000000,-0.011772,0.482652,0.853470,-0.034000,0.200000,0.226000
77,0.000000,0.000000,0.000000,-0.013734,0.479709,0.854451,-0.037000,0.201000,0.221000
78,0.000000,0.000000,0.000000,-0.005886,0.481671,0.853470,-0.037000,0.199000,0.221000
79,0.000000,0.000000,0.000000,-0.008829,0.485595,0.851508,-0.041000,0.197000,0.221000
80,0.572958,0.572958,0.000000,-0.014715,0.488538,0.849546,-0.035000,0.199000,0.217000
81,-13.178030,0.000000,0.000000,-0.007848,0.366894,0.909387,-0.037000,0.199000,0.223000
82,9.167325,5.729578,-2.864789,-0.073575,0.547398,0.809325,-0.039000,0.203000,0.211000
83,0.572958,0.000000,0.000000,-0.013734,0.485595,0.851508,-0.032000,0.204000,0.220000
84,0.000000,0.000000,0.000000,-0.015696,0.483633,0.852489,-0.046000,0.202000,0.214000
85,0.000000,-0.572958,0.000000,-0.005886,0.479709,0.855432,-0.047000,0.205000,0.213000
86,0.000000,-0.572958,0.572958,-0.002943,0.477747,0.856413,-0.034000,0.208000,0.218000
87,1.145916,-0.572958,0.000000,-0.005886,0.490500,0.848565,-0.036000,0.208000,0.224000
88,0.000000,0.000000,0.000000,-0.008829,0.482652,0.853470,-0.039000,0.203000,0.213000
89,0.000000,0.000000,0.000000,-0.011772,0.481671,0.853470,-0.037000,0.197000,0.211000
90,0.000000,-0.572958,0.000000,-0.004905,0.481671,0.853470,-0.035000,0.197000,0.207000
91,0.000000,0.000000,0.000000,-0.016677,0.478728,0.855432,-0.044000,0.194000,0.222000
92,0.000000,-0.572958,0.000000,-0.002943,0.477747,0.856413,-0.039000,0.209000,0.207000
93,0.572958,-0.572958,0.000000,-0.000981,0.490500,0.848565,-0.041000,0.195000,0.219000
94,0.000000,0.000000,0.000000,-0.014715,0.482652,0.853470,-0.041000,0.201000,0.221000
95,0.000000,0.000000,0.000000,-0.011772,0.485595,0.851508,-0.037000,0.201000,0.207000
96,-0.572958,0.000000,0.000000,-0.009810,0.473823,0.858375,-0.034000,0.200000,0.212000
97,0.000000,0.000000,0.000000,-0.014715,0.480690,0.854451,-0.043000,0.201000,0.221000
98,0.572958,0.000000,0.000000,-0.008829,0.486576,0.851508,-0.045000,0.197000,0.219000
99,0.000000,0.000000,0.000000,-0.015696,0.485595,0.851508,-0.035000,0.197000,0.225000
100,0.000000,0.000000,0.000000,-0.004905,0.485595,0.851508,-0.034000,0.202000,0.214000
101,0.572958,0.000000,0.000000,-0.014715,0.488538,0.849546,-0.043000,0.203000,0.215000
102,0.572958,0.000000,0.000000,-0.016677,0.490500,0.848565,-0.045000,0.199000,0.217000
103,0.000000,0.000000,0.000000,-0.011772,0.479709,0.854451,-0.041000,0.197000,0.215000
104,0.000000,0.000000,0.000000,-0.013734,0.479709,0.855432,-0.034000,0.198000,0.208000
105,0.000000,0.000000,0.000000,-0.011772,0.478728,0.855432,-0.035000,0.197000,0.217000
106,0.000000,-0.572958,0.000000,-0.003924,0.482652,0.853470,-0.038000,0.202000,0.212000
107,0.000000,0.000000,0.000000,-0.010791,0.477747,0.855432,-0.040000,0.202000,0.222000
108,0.000000,0.000000,0.000000,-0.008829,0.480690,0.854451,-0.043000,0.197000,0.209000
109,0.000000,0.000000,0.000000,-0.007848,0.485595,0.851508,-0.034000,0.194000,0.218000
110,0.000000,0.000000,0.000000,-0.013734,0.484614,0.852489,-0.043000,0.195000,0.209000
111,0.572958,-0.572958,0.000000,-0.003924,0.490500,0.848565,-0.040000,0.200000,0.212000
112,0.572958,0.572958,0.000000,-0.016677,0.490500,0.848565,-0.040000,0.206000,0.212000
113,0.000000,0.000000,0.000000,-0.003924,0.484614,0.851508,-0.032000,0.204000,0.218000
114,-0.572958,0.000000,0.000000,-0.010791,0.474804,0.857394,-0.037000,0.207000,0.225000
115,-0.572958,0.000000,0.000000,-0.004905,0.474804,0.857394,-0.040000,0.198000,0.212000
116,0.000000,0.000000,0.000000,-0.002943,0.482652,0.853470,-0.040000,0.206000,0.218000
117,0.000000,0.000000,0.000000,-0.011772,0.484614,0.852489,-0.042000,0.192000,0.220000
118,-0.572958,0.000000,0.000000,-0.006867,0.475785,0.856413,-0.042000,0.204000,0.220000
119,0.000000,0.000000,0.000000,-0.010791,0.483633,0.852489,-0.043000,0.203000,0.223000
120,1.145916,0.000000,0.000000,-0.009810,0.493443,0.847584,-0.036000,0.196000,0.222000
121,-0.572958,0.000000,0.000000,-0.011772,0.474804,0.857394,-0.042000,0.196000,0.216000
122,0.000000,0.000000,0.000000,-0.012753,0.479709,0.854451,-0.039000,0.197000,0.215000
123,0.000000,0.000000,0.000000,-0.011772,0.480690,0.854451,-0.039000,0.201000,0.215000
124,0.000000,0.000000,0.000000,-0.013734,0.480690,0.854451,-0.045000,0.195000,0.217000
125,0.000000,0.000000,0.000000,-0.009810,0.478728,0.855432,-0.036000,0.196000,0.210000
126,0.000000,-0.572958,0.000000,-0.000981,0.478728,0.855432,-0.032000,0.194000,0.216000
127,0.000000,0.000000,0.000000,-0.003924,0.485595,0.851508,-0.042000,0.206000,0.210000
128,0.000000,-0.572958,0.000000,-0.000981,0.476766,0.856413,-0.038000,0.196000,0.226000
129,0.000000,0.000000,0.000000,-0.010791,0.481671,0.854451,-0.037000,0.193000,0.215000
130,-1.145916,0.000000,0.000000,-0.010791,0.469899,0.860337,-0.037000,0.201000,0.213000
131,0.000000,0.000000,0.000000,-0.007848,0.483633,0.852489,-0.037000,0.205000,0.213000
132,0.572958,0.000000,0.000000,-0.004905,0.485595,0.851508,-0.042000,0.192000,0.218000
133,0.572958,0.000000,0.000000,-0.012753,0.488538,0.849546,-0.034000,0.200000,0.216000
134,0.572958,0.000000,0.000000,-0.010791,0.487557,0.850527,-0.048000,0.190000,0.216000
135,0.000000,0.572958,-0.572958,-0.019620,0.483633,0.852489,-0.038000,0.198000,0.224000
136,0.000000,0.000000,0.000000,-0.008829,0.477747,0.855432,-0.037000,0.199000,0.217000
137,0.000000,-0.572958,0.000000,-0.002943,0.481671,0.854451,-0.037000,0.199000,0.219000
138,0.000000,0.000000,0.000000,-0.014715,0.483633,0.852489,-0.040000,0.204000,0.220000
139,0.000000,0.000000,0.000000,-0.010791,0.483633,0.852489,-0.041000,0.203000,0.217000
140,1.145916,0.000000,0.000000,-0.010791,0.493443,0.846603,-0.042000,0.204000,0.222000
141,0.000000,0.000000,0.000000,-0.006867,0.483633,0.852489,-0.042000,0.204000,0.210000
142,0.000000,0.572958,0.000000,-0.016677,0.481671,0.853470,-0.036000,0.198000,0.212000
143,0.000000,0.000000,0.000000,-0.005886,0.482652,0.853470,-0.043000,0.201000,0.211000
144,-1.145916,0.000000,0.000000,-0.013734,0.472842,0.859356,-0.035000,0.203000,0.221000
145,-0.572958,0.000000,0.000000,-0.011772,0.472842,0.859356,-0.042000,0.202000,0.208000
146,0.000000,0.000000,0.000000,-0.014715,0.478728,0.855432,-0.033000,0.203000,0.215000
147,0.000000,0.000000,0.000000,-0.012753,0.484614,0.852489,-0.040000,0.198000,0.218000
148,0.000000,-0.572958,0.000000,-0.004905,0.481671,0.854451,-0.039000,0.201000,0.215000
149,0.000000,0.000000,0.000000,-0.009810,0.482652,0.853470,-0.036000,0.200000,0.224000
150,0.000000,0.000000,0.000000,-0.013734,0.478728,0.855432,-0.045000,0.205000,0.219000
151,0.000000,0.000000,0.000000,-0.009810,0.480690,0.854451,-0.039000,0.195000,0.219000
152,0.000000,0.000000,0.000000,-0.015696,0.478728,0.855432,-0.035000,0.197000,0.219000
153,0.000000,0.000000,0.000000,-0.007848,0.484614,0.852489,-0.037000,0.207000,0.211000
154,0.572958,-0.572958,0.000000,-0.001962,0.486576,0.851508,-0.031000,0.207000,0.217000
155,0.572958,0.000000,0.000000,-0.004905,0.488538,0.849546,-0.033000,0.203000,0.219000
156,0.000000,0.000000,0.000000,-0.010791,0.478728,0.855432,-0.039000,0.197000,0.223000
157,0.572958,0.000000,0.000000,-0.012753,0.487557,0.850527,-0.044000,0.202000,0.222000
158,0.000000,-0.572958,0.000000,-0.000981,0.487557,0.850527,-0.044000,0.194000,0.220000
159,-0.572958,0.000000,0.000000,-0.013734,0.476766,0.856413,-0.046000,0.204000,0.218000
160,0.000000,0.000000,0.000000,-0.005886,0.485595,0.851508,-0.041000,0.203000,0.221000
161,-0.572958,0.000000,0.000000,-0.010791,0.475785,0.857394,-0.044000,0.202000,0.210000
162,0.572958,-0.572958,0.000000,-0.000981,0.486576,0.850527,-0.037000,0.201000,0.215000
163,0.000000,0.000000,0.000000,-0.009810,0.486576,0.851508,-0.040000,0.208000,0.212000
164,-0.572958,0.000000,0.000000,-0.006867,0.476766,0.856413,-0.043000,0.197000,0.213000
165,0.000000,0.000000,0.000000,-0.011772,0.483633,0.852489,-0.030000,0.204000,0.220000
166,0.000000,-0.572958,0.000000,-0.000981,0.480690,0.854451,-0.035000,0.197000,0.219000
167,0.000000,1.145916,-0.572958,-0.020601,0.477747,0.855432,-0.036000,0.202000,0.212000
168,0.000000,0.000000,0.000000,-0.009810,0.479709,0.855432,-0.035000,0.207000,0.213000
169,0.000000,0.000000,0.000000,-0.014715,0.482652,0.853470,-0.041000,0.203000,0.215000
170,0.000000,0.000000,0.000000,-0.010791,0.484614,0.851508,-0.038000,0.198000,0.222000
171,0.000000,0.572958,0.000000,-0.021582,0.486576,0.850527,-0.040000,0.198000,0.218000
172,-0.572958,0.000000,0.000000,-0.013734,0.477747,0.855432,-0.042000,0.192000,0.222000
173,0.000000,0.000000,0.000000,-0.007848,0.477747,0.855432,-0.037000,0.197000,0.217000
174,0.000000,0.000000,0.000000,-0.008829,0.482652,0.853470,-0.046000,0.196000,0.212000
175,0.000000,0.000000,0.000000,-0.013734,0.485595,0.851508,-0.042000,0.198000,0.214000
176,0.000000,0.572958,0.000000,-0.020601,0.478728,0.855432,-0.042000,0.194000,0.216000
177,0.000000,0.000000,0.000000,-0.006867,0.481671,0.853470,-0.039000,0.205000,0.221000
178,0.572958,0.000000,0.000000,-0.007848,0.488538,0.850527,-0.045000,0.195000,0.217000
179,0.000000,0.000000,0.000000,-0.007848,0.485595,0.851508,-0.039000,0.201000,0.225000
180,0.000000,0.000000,0.000000,-0.016677,0.483633,0.852489,-0.044000,0.206000,0.216000
181,0.000000,-0.572958,0.000000,-0.000981,0.484614,0.852489,-0.040000,0.202000,0.226000
182,0.000000,0.000000,0.000000,-0.009810,0.485595,0.851508,-0.043000,0.199000,0.219000
183,-0.572958,0.000000,0.000000,-0.009810,0.477747,0.856413,-0.043000,0.189000,0.211000
184,-0.572958,0.000000,0.000000,-0.010791,0.477747,0.856413,-0.041000,0.203000,0.219000
185,-0.572958,0.000000,0.000000,-0.015696,0.473823,0.858375,-0.037000,0.205000,0.213000
186,0.000000,-0.572958,0.000000,0.000000,0.476766,0.856413,-0.038000,0.204000,0.210000
187,0.000000,0.000000,0.000000,-0.011772,0.482652,0.853470,-0.039000,0.197000,0.215000
188,0.000000,0.000000,0.000000,-0.007848,0.480690,0.854451,-0.048000,0.194000,0.222000
189,0.000000,0.000000,0.000000,-0.008829,0.480690,0.854451,-0.040000,0.202000,0.216000
190,0.000000,0.000000,0.000000,-0.009810,0.480690,0.854451,-0.039000,0.205000,0.217000
191,0.000000,0.000000,0.000000,-0.009810,0.482652,0.853470,-0.044000,0.204000,0.214000
192,0.000000,0.000000,0.000000,-0.011772,0.481671,0.853470,-0.044000,0.196000,0.218000
193,0.000000,0.000000,0.000000,-0.014715,0.480690,0.854451,-0.042000,0.194000,0.216000
194,0.572958,0.000000,0.000000,-0.008829,0.489519,0.849546,-0.039000,0.201000,0.211000
195,0.572958,0.000000,0.000000,-0.014715,0.489519,0.849546,-0.038000,0.196000,0.220000
196,-0.572958,0.000000,0.000000,-0.012753,0.474804,0.857394,-0.034000,0.196000,0.218000
197,0.000000,0.000000,0.000000,-0.007848,0.481671,0.853470,-0.037000,0.203000,0.219000
198,0.000000,0.000000,0.000000,-0.009810,0.479709,0.854451,-0.032000,0.198000,0.210000
199,0.000000,0.000000,0.000000,-0.007848,0.482652,0.853470,-0.041000,0.197000,0.223000
200,0.000000,-0.572958,0.000000,-0.003924,0.479709,0.855432,-0.042000,0.202000,0.218000
201,0.572958,0.000000,0.000000,-0.007848,0.486576,0.851508,-0.039000,0.207000,0.217000
202,0.000000,0.000000,0.000000,-0.010791,0.478728,0.855432,-0.040000,0.208000,0.212000
203,0.000000,0.000000,0.000000,-0.010791,0.479709,0.854451,-0.041000,0.207000,0.215000
204,0.572958,0.000000,0.000000,-0.007848,0.486576,0.851508,-0.031000,0.199000,0.215000
205,0.572958,0.000000,0.000000,-0.013734,0.486576,0.850527,-0.043000,0.199000,0.213000
206,0.572958,0.000000,0.000000,-0.005886,0.488538,0.849546,-0.040000,0.202000,0.214000
207,-0.572958,0.000000,0.000000,-0.015696,0.473823,0.857394,-0.041000,0.207000,0.215000
208,0.000000,0.000000,0.000000,-0.010791,0.485595,0.851508,-0.036000,0.206000,0.212000
209,0.000000,0.000000,0.000000,-0.014715,0.481671,0.853470,-0.043000,0.195000,0.221000
210,0.572958,-0.572958,0.000000,-0.002943,0.489519,0.849546,-0.044000,0.194000,0.210000
211,0.572958,0.000000,0.000000,-0.008829,0.490500,0.848565,-0.038000,0.204000,0.220000
212,0.000000,0.572958,0.000000,-0.018639,0.480690,0.854451,-0.045000,0.199000,0.213000
213,0.000000,0.000000,0.000000,-0.005886,0.487557,0.850527,-0.046000,0.196000,0.220000
214,-1.145916,0.572958,0.000000,-0.020601,0.471861,0.859356,-0.037000,0.193000,0.211000
215,0.000000,0.000000,0.000000,-0.011772,0.482652,0.853470,-0.042000,0.200000,0.224000
216,0.572958,0.000000,0.000000,-0.009810,0.489519,0.849546,-0.040000,0.210000,0.222000
217,0.000000,0.000000,0.000000,-0.010791,0.483633,0.852489,-0.043000,0.197000,0.225000
218,0.000000,0.000000,0.000000,-0.014715,0.481671,0.853470,-0.039000,0.201000,0.217000
219,0.000000,0.000000,0.000000,-0.015696,0.486576,0.850527,-0.041000,0.201000,0.213000
220,-0.572958,0.000000,0.000000,-0.007848,0.476766,0.856413,-0.047000,0.201000,0.221000
221,-0.572958,-0.572958,0.000000,-0.002943,0.477747,0.856413,-0.040000,0.200000,0.218000
222,0.000000,0.000000,0.000000,-0.006867,0.483633,0.852489,-0.041000,0.199000,0.213000
223,-0.572958,0.000000,0.000000,-0.011772,0.476766,0.856413,-0.041000,0.193000,0.219000
224,0.000000,0.000000,0.000000,-0.013734,0.483633,0.852489,-0.045000,0.209000,0.219000
225,0.000000,0.572958,0.000000,-0.020601,0.477747,0.855432,-0.048000,0.206000,0.220000
226,0.572958,0.000000,0.000000,-0.014715,0.488538,0.850527,-0.034000,0.196000,0.218000
227,0.000000,-0.572958,0.000000,-0.003924,0.484614,0.851508,-0.042000,0.200000,0.214000
228,0.000000,-0.572958,0.000000,-0.000981,0.483633,0.852489,-0.041000,0.203000,0.219000
229,0.000000,0.000000,0.000000,-0.005886,0.478728,0.855432,-0.038000,0.202000,0.224000
230,0.000000,0.000000,0.000000,-0.008829,0.482652,0.853470,-0.040000,0.196000,0.224000
231,0.000000,0.000000,0.000000,-0.007848,0.479709,0.854451,-0.035000,0.203000,0.221000
232,0.000000,0.000000,0.000000,-0.012753,0.486576,0.851508,-0.035000,0.199000,0.213000
233,0.000000,0.000000,0.000000,-0.014715,0.481671,0.853470,-0.042000,0.198000,0.212000
234,0.000000,0.000000,0.000000,-0.008829,0.478728,0.855432,-0.038000,0.200000,0.216000
235,0.572958,0.000000,0.000000,-0.013734,0.487557,0.850527,-0.042000,0.196000,0.226000
236,0.572958,-1.145916,0.572958,0.002943,0.491481,0.848565,-0.033000,0.197000,0.221000
237,0.000000,-0.572958,0.000000,-0.001962,0.485595,0.851508,-0.039000,0.197000,0.221000
238,0.572958,0.000000,0.000000,-0.005886,0.489519,0.849546,-0.038000,0.200000,0.218000
239,0.000000,0.000000,0.000000,-0.013734,0.480690,0.854451,-0.042000,0.198000,0.218000
240,0.000000,0.572958,0.000000,-0.016677,0.483633,0.852489,-0.038000,0.192000,0.220000
241,0.000000,0.000000,0.000000,-0.006867,0.485595,0.851508,-0.045000,0.195000,0.221000
242,0.000000,0.000000,0.000000,-0.008829,0.481671,0.853470,-0.037000,0.205000,0.217000
243,0.000000,0.000000,0.000000,-0.003924,0.483633,0.852489,-0.045000,0.195000,0.217000
244,0.000000,0.000000,0.000000,-0.013734,0.482652,0.853470,-0.037000,0.205000,0.213000
245,1.145916,0.000000,0.000000,-0.008829,0.493443,0.847584,-0.040000,0.196000,0.214000
246,-0.572958,0.000000,0.000000,-0.004905,0.477747,0.856413,-0.042000,0.198000,0.222000
247,0.000000,0.000000,0.000000,-0.009810,0.480690,0.854451,-0.043000,0.197000,0.219000
248,0.000000,0.000000,0.000000,-0.011772,0.482652,0.853470,-0.044000,0.204000,0.218000
249,-0.572958,0.000000,0.000000,-0.004905,0.473823,0.858375,-0.030000,0.200000,0.216000
250,1.145916,0.000000,0.000000,-0.005886,0.494424,0.846603,-0.040000,0.206000,0.212000
251,-0.572958,0.000000,0.000000,-0.007848,0.478728,0.855432,-0.042000,0.196000,0.220000
252,0.000000,0.000000,0.000000,-0.009810,0.484614,0.851508,-0.044000,0.196000,0.212000
253,-1.145916,0.000000,0.000000,-0.006867,0.472842,0.858375,-0.032000,0.190000,0.222000
254,0.000000,0.000000,0.000000,-0.010791,0.484614,0.852489,-0.038000,0.208000,0.220000
255,0.000000,0.000000,0.000000,-0.012753,0.484614,0.851508,-0.043000,0.197000,0.223000
256,-1.145916,0.572958,0.000000,-0.017658,0.468918,0.860337,-0.043000,0.201000,0.219000
257,0.000000,0.572958,0.000000,-0.016677,0.479709,0.854451,-0.042000,0.196000,0.218000
258,0.000000,0.572958,0.000000,-0.020601,0.479709,0.854451,-0.035000,0.201000,0.219000
259,0.572958,0.000000,0.000000,-0.005886,0.488538,0.849546,-0.028000,0.204000,0.226000
260,-0.572958,0.000000,0.000000,-0.010791,0.476766,0.856413,-0.040000,0.206000,0.220000
261,0.000000,0.000000,0.000000,-0.015696,0.483633,0.852489,-0.041000,0.203000,0.217000
262,0.000000,0.000000,0.000000,-0.010791,0.483633,0.852489,-0.040000,0.200000,0.220000
263,0.000000,-0.572958,0.000000,-0.003924,0.479709,0.854451,-0.035000,0.195000,0.211000
264,0.000000,-0.572958,0.000000,-0.003924,0.479709,0.855432,-0.040000,0.198000,0.214000
265,0.000000,0.000000,0.000000,-0.006867,0.482652,0.853470,-0.029000,0.189000,0.223000
266,0.572958,0.000000,0.000000,-0.012753,0.487557,0.850527,-0.042000,0.196000,0.222000
267,-0.572958,0.000000,0.000000,-0.007848,0.475785,0.857394,-0.042000,0.190000,0.216000
268,0.000000,0.000000,0.000000,-0.010791,0.485595,0.851508,-0.032000,0.204000,0.226000
269,0.000000,0.572958,0.000000,-0.019620,0.480690,0.854451,-0.037000,0.197000,0.221000
270,0.572958,0.000000,0.000000,-0.004905,0.489519,0.849546,-0.040000,0.192000,0.214000
271,0.000000,0.000000,0.000000,-0.005886,0.482652,0.853470,-0.044000,0.200000,0.220000
272,0.000000,0.000000,0.000000,-0.007848,0.484614,0.852489,-0.039000,0.203000,0.219000
273,-0.572958,0.000000,0.000000,-0.010791,0.477747,0.856413,-0.042000,0.198000,0.220000
274,-0.572958,0.000000,0.000000,-0.010791,0.477747,0.856413,-0.040000,0.202000,0.222000
275,0.000000,0.000000,0.000000,-0.013734,0.484614,0.852489,-0.033000,0.205000,0.213000
276,0.572958,-0.572958,0.000000,-0.001962,0.491481,0.848565,-0.033000,0.201000,0.215000
277,0.000000,0.000000,0.000000,-0.007848,0.478728,0.855432,-0.037000,0.199000,0.215000
278,0.000000,0.000000,0.000000,-0.009810,0.482652,0.853470,-0.043000,0.201000,0.225000
279,0.572958,0.572958,0.000000,-0.015696,0.486576,0.850527,-0.041000,0.203000,0.219000
280,0.000000,0.000000,0.000000,-0.009810,0.479709,0.855432,-0.036000,0.204000,0.220000
281,0.000000,0.000000,0.000000,-0.013734,0.480690,0.854451,-0.042000,0.194000,0.214000
282,-1.718873,0.000000,0.000000,-0.011772,0.464994,0.863280,-0.044000,0.198000,0.218000
283,0.000000,0.000000,0.000000,-0.012753,0.483633,0.852489,-0.044000,0.204000,0.216000
284,-0.572958,0.000000,0.000000,-0.010791,0.475785,0.857394,-0.048000,0.198000,0.218000
