(-167,-34,192)
(-169,-36,204)
(-159,-38,190)
(-163,-32,192)
(-159,-42,194)
(-171,-28,186)
(-165,-30,190)
(-168,-35,197)
(-162,-43,189)
(-164,-37,191)
(-172,-31,197)
(-168,-33,195)
(-161,-32,190)
(-168,-27,201)
(-166,-33,193)
(-167,-34,192)
(-162,-35,193)
(-168,-27,187)
(-164,-37,201)
(-168,-29,193)
(-165,-34,194)
(-174,-31,189)
(-169,-36,184)
(-175,-32,188)
(-176,-35,183)
(-171,-32,184)
(-169,-38,180)
(-179,-36,180)
(-179,-38,180)
(-172,-37,179)
(-188,-35,185)
(-176,-35,173)
(-185,-30,174)
(-188,-33,173)
(-185,-26,170)
(-191,-26,170)
(-200,-23,155)
(-202,-25,149)
(-215,-28,134)
(-209,-30,126)
(-225,-24,120)
(-223,-42,118)
(-232,-35,107)
(-229,-32,104)
(-230,-41,97)
(-242,-35,97)
(-232,-37,93)
(-239,-38,82)
(-232,-37,77)
(-240,-39,81)
(-250,-33,71)
(-240,-31,71)
(-255,-38,62)
(-241,-34,48)
(-245,-32,52)
(-256,-43,39)
(-255,-42,40)
(-248,-33,27)
(-250,-45,15)
(-261,-42,10)
(-259,-48,10)
(-251,-42,14)
(-254,-35,9)
(-252,-41,1)
(-257,-44,0)
(-260,-41,0)
(-252,-41,-2)
(-254,-49,3)
(-251,-50,-11)
(-252,-41,-18)
(-254,-43,-16)
(-254,-47,-30)
(-253,-50,-39)
(-254,-51,-46)
(-248,-49,-50)
(-249,-48,-67)
(-244,-47,-62)
(-243,-44,-83)
(-234,-47,-96)
(-226,-37,-102)
(-228,-37,-116)
(-216,-43,-126)
(-219,-42,-135)
(-207,-40,-145)
(-196,-35,-154)
(-196,-45,-152)
(-194,-43,-162)
(-196,-43,-158)
(-200,-43,-166)
(-197,-34,-165)
(-187,-42,-165)
(-196,-35,-158)
(-198,-35,-158)
(-191,-42,-153)
(-203,-42,-149)
(-208,-33,-148)
(-206,-41,-144)
(-206,-43,-150)
(-208,-41,-144)
(-206,-33,-140)
(-203,-36,-143)
(-219,-42,-135)
(-224,-39,-112)
(-225,-32,-111)
(-230,-37,-112)
(-243,-42,-101)
(-238,-47,-90)
(-238,-43,-80)
(-244,-43,-76)
(-247,-42,-73)
(-245,-40,-73)
(-252,-39,-62)
(-247,-36,-67)
(-252,-37,-64)
(-255,-44,-57)
(-245,-42,-49)
(-252,-45,-42)
(-239,-40,-41)
(-248,-45,-44)
(-259,-38,-43)
(-258,-33,-42)
(-262,-43,-26)
(-261,-36,-15)
(-263,-34,-3)
(-261,-42,0)
(-264,-39,0)
(-266,-37,17)
(-253,-36,20)
(-249,-36,26)
(-251,-28,34)
(-256,-35,39)
(-252,-39,51)
(-257,-34,52)
(-244,-33,65)
(-244,-41,67)
(-244,-31,83)
(-244,-31,91)
(-241,-32,92)
(-240,-27,97)
(-232,-25,103)
(-227,-24,122)
(-222,-27,137)
(-218,-29,139)
(-209,-28,146)
(-201,-32,160)
(-199,-28,166)
(-186,-23,171)
(-186,-21,175)
(-181,-22,174)
(-188,-21,169)
(-190,-23,175)
(-180,-27,177)
(-183,-30,184)
(-179,-32,180)
(-173,-30,178)
(-172,-29,187)
(-156,-31,191)
(-163,-32,194)
(-162,-31,187)
(-162,-33,187)
(-165,-26,194)
(-163,-28,190)
(-162,-35,209)
(-166,-29,195)
(-165,-24,188)
(-170,-35,179)
(-170,-35,185)
(-177,-20,176)
(-183,-30,172)
(-180,-37,173)
(-180,-33,171)
(-198,-31,165)
(-194,-25,149)
(-216,-27,147)
(-223,-30,124)
(-215,-34,130)
(-225,-28,120)
(-238,-31,95)
(-241,-32,90)
(-240,-37,53)
(-255,-26,26)
(-253,-36,24)
(-253,-42,12)
(-250,-35,-2)
(-257,-40,-13)
(-256,-45,-20)
(-258,-39,-32)
(-255,-42,-35)
(-257,-50,-31)
(-257,-52,-45)
(-255,-46,-45)
(-247,-50,-51)
(-249,-52,-47)
(-251,-50,-41)
(-252,-51,-54)
(-239,-46,-53)
(-250,-47,-56)
(-248,-51,-58)
(-256,-43,-56)
(-241,-58,-59)
(-245,-42,-63)
(-250,-43,-54)
(-245,-40,-75)
(-244,-43,-72)
(-249,-48,-81)
(-240,-43,-82)
(-245,-50,-85)
(-241,-42,-89)
(-242,-45,-80)
(-251,-54,-89)
(-224,-51,-88)
(-236,-45,-80)
(-240,-45,-92)
(-236,-41,-98)
(-228,-45,-98)
(-233,-40,-107)
(-227,-48,-107)
(-225,-52,-113)
(-229,-46,-115)
(-221,-44,-115)
(-218,-41,-118)
(-216,-49,-126)
(-210,-43,-124)
(-209,-42,-137)
(-217,-42,-137)
(-200,-39,-148)
(-199,-42,-149)
(-197,-42,-155)
(-201,-32,-157)
(-194,-41,-156)
(-193,-40,-155)
(-196,-45,-162)
(-191,-50,-159)
(-199,-46,-153)
(-193,-44,-155)
(-191,-42,-159)
(-190,-49,-166)
(-189,-44,-161)
(-190,-39,-164)
(-199,-38,-161)
(-197,-42,-169)
(-193,-50,-157)
(-200,-45,-162)
(-194,-41,-154)
(-196,-49,-162)
